Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Direction,Wind Speed,Temperature,Pressure,
2002,1,2,17,30,0,0,0,-6,0.12,27,0.2,-1,1000,N/A
2002,1,2,18,30,0,0,0,-6,0.12,23,0.2,-1,1000,N/A
2002,1,2,19,30,0,0,0,-6,0.87,26,0.2,-2,1000,N/A
2002,1,2,20,30,0,0,0,-6,0.87,38,0.30000000000000004,-2,1000,N/A
2002,1,2,21,30,0,0,0,-6,0.87,38,0.30000000000000004,-2,1000,N/A
2002,1,2,22,30,0,0,0,-5,0.87,28,0.4,-3,1000,N/A
2002,1,2,23,30,0,0,0,-5,0.87,20,0.5,-3,1000,N/A
2002,1,3,0,30,0,0,0,-5,0.87,11,0.6000000000000001,-3,1000,N/A
2002,1,3,1,30,0,0,0,-5,0.87,8,0.6000000000000001,-3,1000,N/A
2002,1,3,2,30,0,0,0,-5,0.87,5,0.7000000000000001,-3,1000,N/A
2002,1,3,3,30,0,0,0,-5,0.87,6,0.7000000000000001,-3,1000,N/A
2002,1,3,4,30,0,0,0,-5,0.87,10,0.7000000000000001,-3,1000,N/A
2002,1,3,5,30,0,0,0,-5,0.87,10,0.7000000000000001,-3,990,N/A
2002,1,3,6,30,0,0,0,-5,0.87,13,0.7000000000000001,-3,1000,N/A
2002,1,3,7,30,0,0,0,-5,0.87,14,0.7000000000000001,-2,1000,N/A
2002,1,3,8,30,54,511,142,-4,0.87,16,0.9,-1,1000,N/A
2002,1,3,9,30,113,1,114,-4,0.87,17,1,-1,990,N/A
2002,1,3,10,30,184,69,214,-4,0.87,13,1,0,990,N/A
2002,1,3,11,30,181,12,188,-3,0.87,9,0.9,0,990,N/A
2002,1,3,12,30,229,76,269,-3,0.87,4,0.9,0,990,N/A
2002,1,3,13,30,147,0,147,-3,0.87,358,0.9,0,990,N/A
2002,1,3,14,30,88,0,88,-3,0.87,353,0.9,0,990,N/A
2002,1,3,15,30,63,0,63,-3,0.87,349,0.8,-1,990,N/A
2002,1,3,16,30,17,0,17,-3,0.87,346,0.7000000000000001,-1,990,N/A
2002,1,3,17,30,0,0,0,-3,0.87,346,0.6000000000000001,-2,990,N/A
2002,1,3,18,30,0,0,0,-3,0.87,347,0.6000000000000001,-2,990,N/A
2002,1,3,19,30,0,0,0,-4,0.87,345,0.5,-2,990,N/A
2002,1,3,20,30,0,0,0,-4,0.87,337,0.5,-2,1000,N/A
2002,1,3,21,30,0,0,0,-4,0.87,329,0.5,-2,1000,N/A
2002,1,3,22,30,0,0,0,-4,0.87,324,0.5,-2,1000,N/A
2002,1,3,23,30,0,0,0,-4,0.87,322,0.5,-2,1000,N/A
2002,1,4,0,30,0,0,0,-5,0.87,321,0.5,-3,1000,N/A
2002,1,4,1,30,0,0,0,-5,0.87,320,0.5,-3,1000,N/A
2002,1,4,2,30,0,0,0,-6,0.87,320,0.5,-4,1000,N/A
2002,1,4,3,30,0,0,0,-7,0.87,318,0.5,-5,1000,N/A
2002,1,4,4,30,0,0,0,-8,0.87,316,0.5,-6,1000,N/A
2002,1,4,5,30,0,0,0,-9,0.87,316,0.5,-7,1000,N/A
2002,1,4,6,30,0,0,0,-10,0.87,316,0.5,-8,1000,N/A
2002,1,4,7,30,0,0,0,-11,0.87,317,0.5,-6,1000,N/A
2002,1,4,8,30,43,678,160,-9,0.87,318,0.6000000000000001,-3,1000,N/A
2002,1,4,9,30,65,846,338,-6,0.87,326,0.7000000000000001,-1,1010,N/A
2002,1,4,10,30,80,913,477,-4,0.87,331,0.7000000000000001,0,1000,N/A
2002,1,4,11,30,86,948,562,-3,0.87,330,0.6000000000000001,0,1000,N/A
2002,1,4,12,30,86,957,584,-3,0.87,321,0.4,1,1000,N/A
2002,1,4,13,30,81,946,541,-4,0.87,310,0.4,2,1000,N/A
2002,1,4,14,30,72,904,438,-4,0.87,300,0.30000000000000004,2,1000,N/A
2002,1,4,15,30,58,810,284,-4,0.87,284,0.4,1,1000,N/A
2002,1,4,16,30,33,578,103,-3,0.87,256,0.7000000000000001,-2,1000,N/A
2002,1,4,17,30,0,0,0,-7,0.87,243,0.7000000000000001,-4,1000,N/A
2002,1,4,18,30,0,0,0,-8,0.87,239,0.5,-4,1000,N/A
2002,1,4,19,30,0,0,0,-7,0.87,240,0.4,-4,1000,N/A
2002,1,4,20,30,0,0,0,-7,0.87,243,0.4,-4,1000,N/A
2002,1,4,21,30,0,0,0,-8,0.87,246,0.4,-5,1000,N/A
2002,1,4,22,30,0,0,0,-8,0.87,250,0.5,-5,1000,N/A
2002,1,4,23,30,0,0,0,-8,0.87,250,0.6000000000000001,-6,1000,N/A
2002,1,5,0,30,0,0,0,-8,0.87,248,0.7000000000000001,-6,1000,N/A
2002,1,5,1,30,0,0,0,-8,0.87,246,0.7000000000000001,-6,1000,N/A
2002,1,5,2,30,0,0,0,-8,0.87,246,0.7000000000000001,-6,1000,N/A
2002,1,5,3,30,0,0,0,-8,0.87,246,0.8,-6,1000,N/A
2002,1,5,4,30,0,0,0,-8,0.87,242,0.8,-6,1000,N/A
2002,1,5,5,30,0,0,0,-8,0.87,239,0.8,-6,1000,N/A
2002,1,5,6,30,0,0,0,-8,0.87,239,0.8,-6,1000,N/A
2002,1,5,7,30,0,0,0,-8,0.87,243,0.7000000000000001,-5,1010,N/A
2002,1,5,8,30,48,618,155,-6,0.87,245,0.4,-2,1010,N/A
2002,1,5,9,30,74,800,332,-4,0.87,242,0.2,0,1010,N/A
2002,1,5,10,30,128,556,370,-2,0.87,235,0.30000000000000004,1,1010,N/A
2002,1,5,11,30,94,936,565,-3,0.87,240,0.4,3,1000,N/A
2002,1,5,12,30,92,957,591,-4,0.87,229,0.4,4,1000,N/A
2002,1,5,13,30,92,934,548,-4,0.87,216,0.5,5,1000,N/A
2002,1,5,14,30,81,892,444,-4,0.87,202,0.4,4,1000,N/A
2002,1,5,15,30,105,272,182,-2,0.87,192,0.30000000000000004,2,1000,N/A
2002,1,5,16,30,44,271,78,-1,0.87,189,0.30000000000000004,-1,1000,N/A
2002,1,5,17,30,0,0,0,-3,0.87,195,0.4,-2,1000,N/A
2002,1,5,18,30,0,0,0,-3,0.87,205,0.4,-2,1000,N/A
2002,1,5,19,30,0,0,0,-3,0.87,211,0.30000000000000004,-2,1000,N/A
2002,1,5,20,30,0,0,0,-3,0.87,211,0.30000000000000004,-3,1000,N/A
2002,1,5,21,30,0,0,0,-3,0.87,210,0.4,-3,1000,N/A
2002,1,5,22,30,0,0,0,-3,0.87,213,0.4,-3,1000,N/A
2002,1,5,23,30,0,0,0,-4,0.87,221,0.4,-4,1000,N/A
2002,1,6,0,30,0,0,0,-4,0.87,224,0.5,-4,1000,N/A
2002,1,6,1,30,0,0,0,-4,0.87,225,0.5,-3,1000,N/A
2002,1,6,2,30,0,0,0,-4,0.87,222,0.4,-2,1000,N/A
2002,1,6,3,30,0,0,0,-3,0.87,202,0.4,-2,1000,N/A
2002,1,6,4,30,0,0,0,-3,0.87,198,0.4,-2,1000,N/A
2002,1,6,5,30,0,0,0,-4,0.87,205,0.4,-1,1000,N/A
2002,1,6,6,30,0,0,0,-3,0.87,191,0.2,0,1000,N/A
2002,1,6,7,30,0,0,0,-2,0.87,138,0.2,0,990,N/A
2002,1,6,8,30,53,0,53,-1,0.87,105,0.4,0,990,N/A
2002,1,6,9,30,125,33,136,0,0.87,74,0.5,0,990,N/A
2002,1,6,10,30,39,0,39,0,0.87,70,0.5,0,990,N/A
2002,1,6,11,30,18,0,18,1,0.87,65,0.5,2,980,N/A
2002,1,6,12,30,71,0,71,3,0.87,75,0.30000000000000004,5,980,N/A
2002,1,6,13,30,170,6,174,6,0.87,250,0.2,6,980,N/A
2002,1,6,14,30,102,759,413,6,0.87,279,0.4,6,980,N/A
2002,1,6,15,30,87,615,263,4,0.87,274,0.5,5,980,N/A
2002,1,6,16,30,54,281,89,4,0.87,266,0.6000000000000001,4,980,N/A
2002,1,6,17,30,0,0,0,2,0.87,273,0.6000000000000001,3,980,N/A
2002,1,6,18,30,0,0,0,2,0.87,276,0.5,2,980,N/A
2002,1,6,19,30,0,0,0,1,0.87,274,0.5,1,980,N/A
2002,1,6,20,30,0,0,0,0,0.87,268,0.5,0,980,N/A
2002,1,6,21,30,0,0,0,0,0.87,262,0.5,0,990,N/A
2002,1,6,22,30,0,0,0,0,0.87,268,0.6000000000000001,0,990,N/A
2002,1,6,23,30,0,0,0,0,0.87,271,0.5,0,990,N/A
2002,1,7,0,30,0,0,0,-1,0.87,273,0.5,0,990,N/A
2002,1,7,1,30,0,0,0,-1,0.87,271,0.5,-1,990,N/A
2002,1,7,2,30,0,0,0,-1,0.87,265,0.5,-1,990,N/A
2002,1,7,3,30,0,0,0,-2,0.87,260,0.5,-1,990,N/A
2002,1,7,4,30,0,0,0,-2,0.87,259,0.5,-2,990,N/A
2002,1,7,5,30,0,0,0,-2,0.87,259,0.4,-2,990,N/A
2002,1,7,6,30,0,0,0,-2,0.87,261,0.4,-2,990,N/A
2002,1,7,7,30,0,0,0,-2,0.87,262,0.5,-1,990,N/A
2002,1,7,8,30,27,0,27,-1,0.87,264,0.6000000000000001,0,990,N/A
2002,1,7,9,30,90,524,260,0,0.87,266,0.6000000000000001,2,990,N/A
2002,1,7,10,30,120,769,457,0,0.87,281,0.8,4,990,N/A
2002,1,7,11,30,213,320,375,-1,0.87,296,0.9,5,990,N/A
2002,1,7,12,30,240,191,340,-2,0.87,300,0.8,5,990,N/A
2002,1,7,13,30,221,108,275,-2,0.87,301,0.8,4,990,N/A
2002,1,7,14,30,177,558,407,-1,0.87,299,0.7000000000000001,4,990,N/A
2002,1,7,15,30,49,0,49,-1,0.87,298,0.6000000000000001,3,990,N/A
2002,1,7,16,30,50,40,55,0,0.87,297,0.6000000000000001,2,990,N/A
2002,1,7,17,30,0,0,0,0,0.87,297,0.6000000000000001,0,990,N/A
2002,1,7,18,30,0,0,0,0,0.87,295,0.5,0,990,N/A
2002,1,7,19,30,0,0,0,-1,0.87,293,0.5,0,1000,N/A
2002,1,7,20,30,0,0,0,-2,0.87,296,0.5,0,1000,N/A
2002,1,7,21,30,0,0,0,-3,0.87,299,0.5,-1,1000,N/A
2002,1,7,22,30,0,0,0,-3,0.87,299,0.5,-2,1000,N/A
2002,1,7,23,30,0,0,0,-4,0.87,298,0.5,-2,1000,N/A
2002,1,8,0,30,0,0,0,-4,0.87,299,0.5,-2,1000,N/A
2002,1,8,1,30,0,0,0,-5,0.87,302,0.4,-2,1000,N/A
2002,1,8,2,30,0,0,0,-6,0.87,301,0.4,-3,1000,N/A
2002,1,8,3,30,0,0,0,-6,0.87,298,0.4,-4,1000,N/A
2002,1,8,4,30,0,0,0,-7,0.87,298,0.4,-4,1000,N/A
2002,1,8,5,30,0,0,0,-7,0.87,296,0.4,-5,1000,N/A
2002,1,8,6,30,0,0,0,-8,0.87,293,0.4,-5,1000,N/A
2002,1,8,7,30,0,0,0,-8,0.87,291,0.4,-3,1000,N/A
2002,1,8,8,30,51,599,154,-7,0.87,290,0.5,-1,1000,N/A
2002,1,8,9,30,77,786,333,-7,0.87,308,0.6000000000000001,0,1000,N/A
2002,1,8,10,30,93,874,476,-7,0.87,312,0.5,1,1000,N/A
2002,1,8,11,30,101,917,566,-6,0.87,308,0.5,2,1000,N/A
2002,1,8,12,30,101,930,591,-6,0.87,294,0.4,3,1000,N/A
2002,1,8,13,30,96,917,550,-6,0.87,277,0.4,4,1000,N/A
2002,1,8,14,30,85,871,446,-6,0.87,262,0.4,4,1000,N/A
2002,1,8,15,30,67,772,292,-5,0.87,255,0.4,2,1000,N/A
2002,1,8,16,30,39,543,110,-2,0.87,251,0.7000000000000001,0,1000,N/A
2002,1,8,17,30,0,0,0,-5,0.87,248,0.9,-1,1000,N/A
2002,1,8,18,30,0,0,0,-5,0.87,245,0.7000000000000001,-2,1000,N/A
2002,1,8,19,30,0,0,0,-5,0.87,244,0.5,-3,1000,N/A
2002,1,8,20,30,0,0,0,-5,0.87,238,0.4,-3,1000,N/A
2002,1,8,21,30,0,0,0,-5,0.87,232,0.4,-3,1000,N/A
2002,1,8,22,30,0,0,0,-5,0.87,230,0.4,-2,1000,N/A
2002,1,8,23,30,0,0,0,-5,0.87,225,0.4,-2,1000,N/A
2002,1,9,0,30,0,0,0,-5,0.87,223,0.4,-3,1000,N/A
2002,1,9,1,30,0,0,0,-5,0.87,225,0.4,-3,1000,N/A
2002,1,9,2,30,0,0,0,-5,0.87,224,0.4,-3,1000,N/A
2002,1,9,3,30,0,0,0,-5,0.87,223,0.4,-3,1000,N/A
2002,1,9,4,30,0,0,0,-5,0.87,224,0.4,-2,1000,N/A
2002,1,9,5,30,0,0,0,-5,0.87,221,0.30000000000000004,-2,1000,N/A
2002,1,9,6,30,0,0,0,-5,0.87,222,0.30000000000000004,-3,1000,N/A
2002,1,9,7,30,0,0,0,-4,0.87,223,0.4,-2,1000,N/A
2002,1,9,8,30,61,230,101,-4,0.87,218,0.5,0,1000,N/A
2002,1,9,9,30,88,544,265,-3,0.87,214,0.5,2,1000,N/A
2002,1,9,10,30,98,816,457,-2,0.87,221,0.6000000000000001,5,1000,N/A
2002,1,9,11,30,148,588,448,-1,0.87,217,0.7000000000000001,8,1000,N/A
2002,1,9,12,30,103,883,570,0,0.87,216,0.7000000000000001,9,990,N/A
2002,1,9,13,30,97,872,530,0,0.87,218,0.7000000000000001,10,990,N/A
2002,1,9,14,30,86,824,430,1,0.87,220,0.6000000000000001,10,990,N/A
2002,1,9,15,30,69,717,279,2,0.87,221,0.4,8,990,N/A
2002,1,9,16,30,40,484,105,2,0.87,221,0.4,4,990,N/A
2002,1,9,17,30,0,0,0,1,0.87,220,0.4,3,990,N/A
2002,1,9,18,30,0,0,0,1,0.87,221,0.5,3,990,N/A
2002,1,9,19,30,0,0,0,1,0.12,223,0.5,3,990,N/A
2002,1,9,20,30,0,0,0,2,0.12,227,0.5,3,990,N/A
2002,1,9,21,30,0,0,0,2,0.12,227,0.5,3,990,N/A
2002,1,9,22,30,0,0,0,2,0.12,229,0.5,3,990,N/A
2002,1,9,23,30,0,0,0,2,0.12,233,0.4,3,990,N/A
2002,1,10,0,30,0,0,0,2,0.12,237,0.4,3,990,N/A
2002,1,10,1,30,0,0,0,2,0.12,241,0.4,2,990,N/A
2002,1,10,2,30,0,0,0,2,0.12,245,0.4,2,990,N/A
2002,1,10,3,30,0,0,0,2,0.12,248,0.4,2,990,N/A
2002,1,10,4,30,0,0,0,2,0.12,250,0.4,2,990,N/A
2002,1,10,5,30,0,0,0,2,0.12,249,0.30000000000000004,2,1000,N/A
2002,1,10,6,30,0,0,0,2,0.12,249,0.30000000000000004,2,1000,N/A
2002,1,10,7,30,0,0,0,2,0.12,250,0.4,3,1000,N/A
2002,1,10,8,30,65,60,75,3,0.12,251,0.5,5,1000,N/A
2002,1,10,9,30,66,734,306,5,0.12,247,0.4,9,1000,N/A
2002,1,10,10,30,78,818,439,6,0.12,241,0.4,12,1000,N/A
2002,1,10,11,30,85,855,521,8,0.12,255,0.5,15,1000,N/A
2002,1,10,12,30,227,317,395,9,0.12,260,0.6000000000000001,16,990,N/A
2002,1,10,13,30,88,833,504,9,0.12,253,0.5,17,990,N/A
2002,1,10,14,30,167,315,299,9,0.12,247,0.4,16,990,N/A
2002,1,10,15,30,66,679,267,10,0.12,241,0.30000000000000004,14,990,N/A
2002,1,10,16,30,51,113,66,9,0.12,235,0.30000000000000004,10,990,N/A
2002,1,10,17,30,0,0,0,8,0.12,234,0.30000000000000004,8,990,N/A
2002,1,10,18,30,0,0,0,8,0.12,236,0.30000000000000004,8,990,N/A
2002,1,10,19,30,0,0,0,7,0.12,238,0.30000000000000004,8,990,N/A
2002,1,10,20,30,0,0,0,7,0.12,238,0.30000000000000004,8,990,N/A
2002,1,10,21,30,0,0,0,7,0.12,239,0.4,8,990,N/A
2002,1,10,22,30,0,0,0,7,0.12,239,0.4,7,990,N/A
2002,1,10,23,30,0,0,0,7,0.12,236,0.4,7,990,N/A
2002,1,11,0,30,0,0,0,7,0.12,232,0.4,7,990,N/A
2002,1,11,1,30,0,0,0,7,0.12,231,0.4,7,990,N/A
2002,1,11,2,30,0,0,0,7,0.12,231,0.4,7,990,N/A
2002,1,11,3,30,0,0,0,7,0.12,229,0.4,7,990,N/A
2002,1,11,4,30,0,0,0,7,0.12,230,0.4,7,990,N/A
2002,1,11,5,30,0,0,0,7,0.12,232,0.4,7,990,N/A
2002,1,11,6,30,0,0,0,8,0.12,240,0.4,8,990,N/A
2002,1,11,7,30,0,0,0,8,0.12,259,0.5,8,990,N/A
2002,1,11,8,30,19,0,19,8,0.12,276,0.5,8,990,N/A
2002,1,11,9,30,103,0,103,8,0.12,296,0.7000000000000001,9,990,N/A
2002,1,11,10,30,163,409,344,8,0.12,309,0.9,10,990,N/A
2002,1,11,11,30,161,553,445,5,0.12,310,1,12,990,N/A
2002,1,11,12,30,194,472,446,3,0.12,306,1.1,13,990,N/A
2002,1,11,13,30,71,929,538,0,0.12,305,1,13,990,N/A
2002,1,11,14,30,64,891,441,0,0.12,308,0.9,12,990,N/A
2002,1,11,15,30,51,740,272,-1,0.12,311,0.7000000000000001,11,1000,N/A
2002,1,11,16,30,36,573,117,0,0.12,316,0.4,8,1000,N/A
2002,1,11,17,30,0,0,0,0,0.12,323,0.4,5,1000,N/A
2002,1,11,18,30,0,0,0,0,0.12,330,0.4,4,1000,N/A
2002,1,11,19,30,0,0,0,0,0.12,332,0.30000000000000004,2,1000,N/A
2002,1,11,20,30,0,0,0,0,0.12,333,0.30000000000000004,1,1000,N/A
2002,1,11,21,30,0,0,0,0,0.12,333,0.30000000000000004,0,1000,N/A
2002,1,11,22,30,0,0,0,-1,0.12,329,0.30000000000000004,0,1000,N/A
2002,1,11,23,30,0,0,0,-1,0.12,323,0.4,0,1000,N/A
2002,1,12,0,30,0,0,0,-2,0.12,315,0.6000000000000001,0,1000,N/A
2002,1,12,1,30,0,0,0,-2,0.12,310,0.6000000000000001,-1,1000,N/A
2002,1,12,2,30,0,0,0,-2,0.12,304,0.4,-1,1000,N/A
2002,1,12,3,30,0,0,0,-2,0.12,302,0.30000000000000004,-2,1000,N/A
2002,1,12,4,30,0,0,0,-2,0.12,304,0.30000000000000004,-2,1000,N/A
2002,1,12,5,30,0,0,0,-3,0.12,306,0.30000000000000004,-3,1000,N/A
2002,1,12,6,30,0,0,0,-3,0.12,308,0.30000000000000004,-3,1000,N/A
2002,1,12,7,30,0,0,0,-2,0.12,311,0.30000000000000004,-1,1000,N/A
2002,1,12,8,30,42,656,157,-2,0.12,307,0.30000000000000004,1,1000,N/A
2002,1,12,9,30,58,832,332,-1,0.12,288,0.2,5,1000,N/A
2002,1,12,10,30,116,617,390,-2,0.12,259,0.2,8,1000,N/A
2002,1,12,11,30,137,631,463,-2,0.12,210,0.4,9,1000,N/A
2002,1,12,12,30,210,407,429,-2,0.12,206,0.5,10,1000,N/A
2002,1,12,13,30,204,363,387,-2,0.12,206,0.6000000000000001,10,990,N/A
2002,1,12,14,30,110,616,372,-1,0.12,204,0.4,9,990,N/A
2002,1,12,15,30,110,312,205,0,0.12,188,0.30000000000000004,7,990,N/A
2002,1,12,16,30,54,43,60,1,0.12,169,0.30000000000000004,5,990,N/A
2002,1,12,17,30,0,0,0,1,0.12,176,0.30000000000000004,5,990,N/A
2002,1,12,18,30,0,0,0,1,0.12,174,0.30000000000000004,4,990,N/A
2002,1,12,19,30,0,0,0,1,0.12,169,0.30000000000000004,4,990,N/A
2002,1,12,20,30,0,0,0,2,0.12,166,0.2,4,990,N/A
2002,1,12,21,30,0,0,0,2,0.12,198,0.2,3,990,N/A
2002,1,12,22,30,0,0,0,2,0.12,274,0.4,2,990,N/A
2002,1,12,23,30,0,0,0,2,0.12,279,0.5,2,990,N/A
2002,1,13,0,30,0,0,0,1,0.12,268,0.5,2,980,N/A
2002,1,13,1,30,0,0,0,2,0.12,258,0.5,2,980,N/A
2002,1,13,2,30,0,0,0,2,0.12,254,0.6000000000000001,2,980,N/A
2002,1,13,3,30,0,0,0,1,0.12,260,0.7000000000000001,1,990,N/A
2002,1,13,4,30,0,0,0,1,0.12,265,0.7000000000000001,1,990,N/A
2002,1,13,5,30,0,0,0,0,0.12,273,0.8,1,990,N/A
2002,1,13,6,30,0,0,0,0,0.12,282,0.8,1,990,N/A
2002,1,13,7,30,0,0,0,0,0.12,293,0.8,1,990,N/A
2002,1,13,8,30,42,666,160,-1,0.12,297,0.8,3,990,N/A
2002,1,13,9,30,54,857,338,-2,0.12,298,0.9,6,990,N/A
2002,1,13,10,30,63,928,477,-4,0.12,296,0.9,7,990,N/A
2002,1,13,11,30,194,438,420,-5,0.12,285,0.9,8,990,N/A
2002,1,13,12,30,67,963,586,-5,0.12,275,1,9,990,N/A
2002,1,13,13,30,72,928,544,-5,0.12,270,0.9,9,990,N/A
2002,1,13,14,30,65,889,446,-5,0.12,267,0.8,9,990,N/A
2002,1,13,15,30,54,800,299,-4,0.12,264,0.5,7,990,N/A
2002,1,13,16,30,36,591,123,-1,0.12,257,0.4,4,1000,N/A
2002,1,13,17,30,0,0,0,-1,0.12,254,0.4,2,1000,N/A
2002,1,13,18,30,0,0,0,-2,0.12,256,0.4,1,1000,N/A
2002,1,13,19,30,0,0,0,-2,0.12,259,0.30000000000000004,1,1000,N/A
2002,1,13,20,30,0,0,0,-2,0.12,258,0.30000000000000004,0,1000,N/A
2002,1,13,21,30,0,0,0,-2,0.12,256,0.30000000000000004,0,1000,N/A
2002,1,13,22,30,0,0,0,-2,0.12,255,0.30000000000000004,0,1000,N/A
2002,1,13,23,30,0,0,0,-3,0.12,257,0.30000000000000004,-1,1000,N/A
2002,1,14,0,30,0,0,0,-3,0.12,261,0.6000000000000001,-1,1000,N/A
2002,1,14,1,30,0,0,0,-4,0.12,260,0.9,-1,1000,N/A
2002,1,14,2,30,0,0,0,-4,0.12,256,1,-1,1000,N/A
2002,1,14,3,30,0,0,0,-4,0.12,248,1,-1,1000,N/A
2002,1,14,4,30,0,0,0,-4,0.12,236,0.9,-2,1000,N/A
2002,1,14,5,30,0,0,0,-4,0.12,225,0.7000000000000001,-3,1000,N/A
2002,1,14,6,30,0,0,0,-3,0.12,217,0.5,-2,1000,N/A
2002,1,14,7,30,0,0,0,-3,0.12,212,0.4,0,1000,N/A
2002,1,14,8,30,46,486,133,-2,0.12,200,0.4,2,1000,N/A
2002,1,14,9,30,100,482,260,-1,0.12,176,0.4,4,1000,N/A
2002,1,14,10,30,166,403,347,0,0.12,161,0.5,7,1000,N/A
2002,1,14,11,30,237,136,309,0,0.12,182,0.6000000000000001,9,1000,N/A
2002,1,14,12,30,242,252,379,2,0.12,184,0.6000000000000001,9,1000,N/A
2002,1,14,13,30,230,104,284,3,0.12,184,0.6000000000000001,8,1000,N/A
2002,1,14,14,30,173,36,189,5,0.12,180,0.5,8,1000,N/A
2002,1,14,15,30,126,108,160,6,0.12,184,0.5,7,1000,N/A
2002,1,14,16,30,52,6,53,6,0.12,189,0.4,7,1000,N/A
2002,1,14,17,30,0,0,0,6,0.12,193,0.4,7,1000,N/A
2002,1,14,18,30,0,0,0,6,0.12,195,0.4,7,1000,N/A
2002,1,14,19,30,0,0,0,6,0.12,198,0.4,6,1000,N/A
2002,1,14,20,30,0,0,0,6,0.12,202,0.4,6,1000,N/A
2002,1,14,21,30,0,0,0,4,0.12,209,0.30000000000000004,5,1000,N/A
