Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2016,1,1,13,30,178,16,186,82,844,487,4,2,61.33,0,0.114,0.6000000000000001,1.436,314.70000000000005,62.35,9,1000,10.1722,7.9386,N/A
2016,1,1,14,0,195,174,273,84,804,441,8,2,63.63,0,0.114,0.6000000000000001,1.489,313.8,64.29,9,1000,14.7053,11.4585,N/A
2016,1,1,14,30,149,17,156,79,769,385,8,2,66.61,0,0.114,0.5,1.5290000000000001,313.8,68.8,8,1000,8.2187,6.3881,N/A
2016,1,1,15,0,125,10,128,73,717,317,8,3,70.17,4,0.114,0.4,1.57,309.5,74.35000000000001,8,1000,6.5428,5.0656,N/A
2016,1,1,15,30,97,2,97,65,647,241,6,3,74.23,4,0.114,0.30000000000000004,1.556,309.5,79.60000000000001,7,1000,4.7760,3.6753,N/A
2016,1,1,16,0,65,0,65,51,565,161,8,5,78.72,4,0.114,0.2,1.542,304.7,88.31,7,1000,3.1020,2.3679,N/A
2016,1,1,16,30,32,0,32,35,405,80,8,5,83.56,4,0.114,0.2,1.446,304.7,94.59,6,1000,0.0000,0.0000,N/A
2016,1,1,17,0,6,0,6,12,136,15,8,5,88.68,4,0.114,0.2,1.35,312,94.48,6,1000,0.0000,0.0000,N/A
2016,1,1,17,30,0,0,0,0,0,0,6,5,94.05,0,0.114,0.2,1.218,312,94.49,6,1000,0.0000,0.0000,N/A
2016,1,1,18,0,0,0,0,0,0,0,6,4,99.60000000000001,0,0.114,0.30000000000000004,1.086,318.90000000000003,91.11,6,1000,0.0000,0.0000,N/A
2016,1,1,18,30,0,0,0,0,0,0,6,4,105.32000000000001,0,0.114,0.30000000000000004,0.991,318.90000000000003,97.65,5,1000,0.0000,0.0000,N/A
2016,1,1,19,0,0,0,0,0,0,0,6,4,111.16,0,0.114,0.30000000000000004,0.896,322.5,94.37,5,1000,0.0000,0.0000,N/A
2016,1,1,19,30,0,0,0,0,0,0,6,4,117.10000000000001,0,0.114,0.30000000000000004,0.834,322.5,94.38,5,1000,0.0000,0.0000,N/A
2016,1,1,20,0,0,0,0,0,0,0,6,3,123.10000000000001,0,0.114,0.4,0.772,324.1,89.05,5,1000,0.0000,0.0000,N/A
2016,1,1,20,30,0,0,0,0,0,0,8,3,129.15,0,0.114,0.4,0.73,324.1,95.52,4,1000,0.0000,0.0000,N/A
2016,1,1,21,0,0,0,0,0,0,0,8,2,135.21,0,0.114,0.4,0.6880000000000001,324.70000000000005,89.78,4,1000,0.0000,0.0000,N/A
2016,1,1,21,30,0,0,0,0,0,0,6,2,141.25,0,0.114,0.30000000000000004,0.649,324.70000000000005,96.34,3,1000,0.0000,0.0000,N/A
2016,1,1,22,0,0,0,0,0,0,0,6,1,147.21,0,0.114,0.30000000000000004,0.611,323.40000000000003,92.11,3,1000,0.0000,0.0000,N/A
2016,1,1,22,30,0,0,0,0,0,0,6,1,152.99,0,0.114,0.30000000000000004,0.588,323.40000000000003,92.11,3,1000,0.0000,0.0000,N/A
2016,1,1,23,0,0,0,0,0,0,0,8,1,158.42000000000002,0,0.114,0.30000000000000004,0.5650000000000001,322,88.74,3,1000,0.0000,0.0000,N/A
2016,1,1,23,30,0,0,0,0,0,0,8,1,163.12,0,0.114,0.30000000000000004,0.548,322,95.27,2,1000,0.0000,0.0000,N/A
2016,1,2,0,0,0,0,0,0,0,0,6,0,166.29,0,0.114,0.30000000000000004,0.533,320,92.53,2,1000,0.0000,0.0000,N/A
2016,1,2,0,30,0,0,0,0,0,0,6,0,166.75,0,0.114,0.30000000000000004,0.513,320,99.39,2,1000,0.0000,0.0000,N/A
2016,1,2,1,0,0,0,0,0,0,0,8,0,164.26,0,0.114,0.30000000000000004,0.494,317.1,96.31,2,1000,0.0000,0.0000,N/A
2016,1,2,1,30,0,0,0,0,0,0,8,0,159.9,0,0.114,0.30000000000000004,0.47000000000000003,317.1,100,1,1000,0.0000,0.0000,N/A
2016,1,2,2,0,0,0,0,0,0,0,8,0,154.63,0,0.114,0.30000000000000004,0.446,314.3,98.82000000000001,0,1000,0.0000,0.0000,N/A
2016,1,2,2,30,0,0,0,0,0,0,8,0,148.93,0,0.114,0.30000000000000004,0.429,314.3,98.82000000000001,0,1000,0.0000,0.0000,N/A
2016,1,2,3,0,0,0,0,0,0,0,8,0,143.01,0,0.114,0.30000000000000004,0.41300000000000003,312.20000000000005,94.06,0,1000,0.0000,0.0000,N/A
2016,1,2,3,30,0,0,0,0,0,0,1,0,136.99,0,0.114,0.30000000000000004,0.403,312.20000000000005,94.04,0,1000,0.0000,0.0000,N/A
2016,1,2,4,0,0,0,0,0,0,0,0,-1,130.93,0,0.114,0.30000000000000004,0.393,310.3,90.31,0,1000,0.0000,0.0000,N/A
2016,1,2,4,30,0,0,0,0,0,0,0,-1,124.87,0,0.114,0.30000000000000004,0.395,310.3,90.32000000000001,0,1000,0.0000,0.0000,N/A
2016,1,2,5,0,0,0,0,0,0,0,0,-1,118.84,0,0.114,0.30000000000000004,0.398,307.90000000000003,94.08,-1,1000,0.0000,0.0000,N/A
2016,1,2,5,30,0,0,0,0,0,0,1,-1,112.88,0,0.114,0.30000000000000004,0.41500000000000004,307.90000000000003,94.10000000000001,-1,1000,0.0000,0.0000,N/A
2016,1,2,6,0,0,0,0,0,0,0,0,-2,107.01,0,0.114,0.30000000000000004,0.433,306.6,91.52,-1,1000,0.0000,0.0000,N/A
2016,1,2,6,30,0,0,0,0,0,0,0,-2,101.25,0,0.114,0.30000000000000004,0.466,306.6,91.55,-1,1000,0.0000,0.0000,N/A
2016,1,2,7,0,0,0,0,0,0,0,0,-2,95.64,0,0.114,0.30000000000000004,0.5,307.5,90.06,-1,1000,0.0000,0.0000,N/A
2016,1,2,7,30,0,0,0,0,0,0,1,-2,90.2,0,0.114,0.30000000000000004,0.534,307.5,83.75,0,1000,0.0000,0.0000,N/A
2016,1,2,8,0,26,453,65,26,453,65,1,-1,85,0,0.114,0.4,0.5680000000000001,305,87.37,0,1000,0.0000,0.0000,N/A
2016,1,2,8,30,40,638,150,40,638,150,0,-1,80.07000000000001,0,0.114,0.4,0.578,305,81.3,1,1000,0.0000,0.0000,N/A
2016,1,2,9,0,49,749,237,49,749,237,0,-2,75.47,0,0.114,0.5,0.588,324.8,67.82000000000001,3,1000,11.5427,8.8630,N/A
2016,1,2,9,30,56,820,319,56,820,319,0,-2,71.27,0,0.114,0.5,0.581,324.8,63.21,4,1000,16.1433,12.4803,N/A
2016,1,2,10,0,59,874,393,59,874,393,0,-2,67.54,0,0.114,0.5,0.5740000000000001,326.1,58.17,5,1000,20.5498,15.9581,N/A
2016,1,2,10,30,62,907,455,62,907,455,0,-2,64.38,0,0.114,0.4,0.562,326.1,54.25,6,1000,24.3791,18.9855,N/A
2016,1,2,11,0,64,933,504,64,933,504,0,-2,61.86,0,0.114,0.4,0.55,317.3,50.74,7,1000,27.4710,21.4318,N/A
2016,1,2,11,30,65,947,538,65,947,538,0,-2,60.08,0,0.114,0.4,0.541,317.3,50.71,7,1000,29.6466,23.1540,N/A
2016,1,2,12,0,65,956,557,65,956,557,0,-2,59.11,0,0.114,0.4,0.532,296.8,48.52,8,1000,30.8654,24.1186,N/A
2016,1,2,12,30,65,958,559,65,958,559,0,-2,58.97,0,0.114,0.4,0.524,296.8,48.49,8,1000,31.0006,24.2260,N/A
2016,1,2,13,0,65,954,546,65,954,546,0,-1,59.69,0,0.114,0.4,0.516,279,47.02,9,1000,30.1560,23.5569,N/A
2016,1,2,13,30,63,943,518,63,943,518,0,-1,61.22,0,0.114,0.4,0.509,279,47,9,1000,28.3483,22.1252,N/A
2016,1,2,14,0,61,926,474,61,926,474,0,-1,63.51,0,0.114,0.4,0.502,265.5,49.33,9,1000,25.5535,19.9133,N/A
2016,1,2,14,30,58,898,416,58,898,416,0,-1,66.48,0,0.114,0.4,0.497,265.5,49.32,9,1000,21.9392,17.0546,N/A
2016,1,2,15,0,54,857,347,54,857,347,0,0,70.04,0,0.114,0.4,0.493,253.8,56.07,9,1000,17.7579,13.7509,N/A
2016,1,2,15,30,48,797,267,48,797,267,0,0,74.10000000000001,0,0.114,0.30000000000000004,0.49,253.8,64.21000000000001,7,1000,13.1618,10.1308,N/A
2016,1,2,16,0,41,705,180,41,705,180,1,3,78.58,0,0.114,0.30000000000000004,0.487,240.70000000000002,85.68,6,1000,8.5939,6.5617,N/A
2016,1,2,16,30,29,554,93,29,554,93,1,3,83.42,0,0.114,0.5,0.485,240.70000000000002,98.47,4,1000,0.0000,0.0000,N/A
2016,1,2,17,0,12,265,19,12,265,19,0,1,88.54,0,0.114,0.7000000000000001,0.484,233.60000000000002,88.06,3,1000,0.0000,0.0000,N/A
2016,1,2,17,30,0,0,0,0,0,0,0,1,93.91,0,0.114,0.5,0.483,233.60000000000002,94.53,2,1000,0.0000,0.0000,N/A
2016,1,2,18,0,0,0,0,0,0,0,0,0,99.47,0,0.114,0.4,0.483,229.9,92.7,2,1000,0.0000,0.0000,N/A
2016,1,2,18,30,0,0,0,0,0,0,0,0,105.18,0,0.114,0.30000000000000004,0.485,229.9,99.58,2,1000,0.0000,0.0000,N/A
2016,1,2,19,0,0,0,0,0,0,0,0,0,111.02,0,0.114,0.30000000000000004,0.488,231.70000000000002,97.74000000000001,2,1000,0.0000,0.0000,N/A
2016,1,2,19,30,0,0,0,0,0,0,0,0,116.96000000000001,0,0.114,0.30000000000000004,0.494,231.70000000000002,97.75,1,1000,0.0000,0.0000,N/A
2016,1,2,20,0,0,0,0,0,0,0,1,0,122.96000000000001,0,0.114,0.30000000000000004,0.5,236.70000000000002,95.86,1,1000,0.0000,0.0000,N/A
2016,1,2,20,30,0,0,0,0,0,0,0,0,129.01,0,0.114,0.30000000000000004,0.501,236.70000000000002,95.85000000000001,1,1000,0.0000,0.0000,N/A
2016,1,2,21,0,0,0,0,0,0,0,0,0,135.08,0,0.114,0.30000000000000004,0.502,245.3,94.41,1,1000,0.0000,0.0000,N/A
2016,1,2,21,30,0,0,0,0,0,0,0,0,141.11,0,0.114,0.30000000000000004,0.501,245.3,100,0,1000,0.0000,0.0000,N/A
2016,1,2,22,0,0,0,0,0,0,0,1,0,147.07,0,0.114,0.30000000000000004,0.501,254.5,100,0,1000,0.0000,0.0000,N/A
2016,1,2,22,30,0,0,0,0,0,0,1,0,152.85,0,0.114,0.30000000000000004,0.498,254.5,100,0,1000,0.0000,0.0000,N/A
2016,1,2,23,0,0,0,0,0,0,0,1,0,158.28,0,0.114,0.30000000000000004,0.496,260.7,100,0,1000,0.0000,0.0000,N/A
2016,1,2,23,30,0,0,0,0,0,0,0,0,162.99,0,0.114,0.30000000000000004,0.494,260.7,100,0,1000,0.0000,0.0000,N/A
2016,1,3,0,0,0,0,0,0,0,0,0,0,166.17000000000002,0,0.114,0.30000000000000004,0.492,266.2,99.10000000000001,0,1000,0.0000,0.0000,N/A
2016,1,3,0,30,0,0,0,0,0,0,1,0,166.68,0,0.114,0.30000000000000004,0.489,266.2,99.09,0,1000,0.0000,0.0000,N/A
2016,1,3,1,0,0,0,0,0,0,0,4,0,164.24,0,0.114,0.30000000000000004,0.487,271,97.79,0,1000,0.0000,0.0000,N/A
2016,1,3,1,30,0,0,0,0,0,0,4,0,159.92000000000002,0,0.114,0.30000000000000004,0.482,271,97.77,0,1000,0.0000,0.0000,N/A
2016,1,3,2,0,0,0,0,0,0,0,4,0,154.67000000000002,0,0.114,0.30000000000000004,0.47700000000000004,275,95.33,0,1000,0.0000,0.0000,N/A
2016,1,3,2,30,0,0,0,0,0,0,0,0,148.97,0,0.114,0.30000000000000004,0.466,275,95.33,0,1000,0.0000,0.0000,N/A
2016,1,3,3,0,0,0,0,0,0,0,1,-1,143.06,0,0.114,0.30000000000000004,0.457,277,100,0,1000,0.0000,0.0000,N/A
2016,1,3,3,30,0,0,0,0,0,0,0,-1,137.04,0,0.114,0.30000000000000004,0.44,277,100,0,1000,0.0000,0.0000,N/A
2016,1,3,4,0,0,0,0,0,0,0,1,-1,130.98,0,0.114,0.30000000000000004,0.424,278.40000000000003,96.25,-1,1000,0.0000,0.0000,N/A
2016,1,3,4,30,0,0,0,0,0,0,0,-1,124.92,0,0.114,0.30000000000000004,0.41200000000000003,278.40000000000003,96.23,-1,1000,0.0000,0.0000,N/A
2016,1,3,5,0,0,0,0,0,0,0,0,-2,118.89,0,0.114,0.30000000000000004,0.4,278.7,92.2,-1,1000,0.0000,0.0000,N/A
2016,1,3,5,30,0,0,0,0,0,0,1,-2,112.93,0,0.114,0.30000000000000004,0.395,278.7,92.19,-1,1000,0.0000,0.0000,N/A
2016,1,3,6,0,0,0,0,0,0,0,1,-2,107.05,0,0.114,0.30000000000000004,0.39,284.8,90.38,-1,1000,0.0000,0.0000,N/A
2016,1,3,6,30,0,0,0,0,0,0,4,-2,101.29,0,0.114,0.30000000000000004,0.391,284.8,90.38,-1,1000,0.0000,0.0000,N/A
2016,1,3,7,0,0,0,0,0,0,0,4,-2,95.67,0,0.114,0.30000000000000004,0.392,288.7,88.21000000000001,-1,1000,0.0000,0.0000,N/A
2016,1,3,7,30,0,0,0,0,0,0,1,-2,90.23,0,0.114,0.30000000000000004,0.399,288.7,82.03,0,1000,0.0000,0.0000,N/A
2016,1,3,8,0,28,318,56,25,484,67,4,-2,85.02,4,0.114,0.4,0.40700000000000003,279.90000000000003,86.18,0,1000,0.0000,0.0000,N/A
2016,1,3,8,30,47,469,127,39,669,154,8,-2,80.08,4,0.114,0.4,0.41200000000000003,279.90000000000003,80.17,1,1000,0.0000,0.0000,N/A
2016,1,3,9,0,60,561,201,48,776,242,8,-1,75.47,4,0.114,0.4,0.417,264.40000000000003,71.81,3,1000,9.7894,7.5167,N/A
2016,1,3,9,30,78,594,269,54,844,325,8,-1,71.25,0,0.114,0.4,0.423,264.40000000000003,66.91,4,1000,13.6155,10.5264,N/A
2016,1,3,10,0,137,390,286,59,890,399,8,-1,67.51,0,0.114,0.5,0.429,281.6,59.35,6,1000,14.9585,11.6165,N/A
2016,1,3,10,30,157,411,336,62,921,461,8,-1,64.33,0,0.114,0.4,0.436,281.6,55.38,7,1000,18.0095,14.0256,N/A
2016,1,3,11,0,167,456,383,65,940,510,8,0,61.81,0,0.114,0.4,0.443,271.40000000000003,53.9,8,1000,20.8825,16.2922,N/A
2016,1,3,11,30,210,313,367,67,953,543,8,0,60.01,0,0.114,0.4,0.454,271.40000000000003,53.870000000000005,8,1000,20.2319,15.8018,N/A
2016,1,3,12,0,194,433,417,70,954,561,8,0,59.02,0,0.114,0.5,0.466,258.90000000000003,52.14,9,1000,23.1192,18.0664,N/A
2016,1,3,12,30,194,438,420,70,954,563,8,0,58.88,0,0.114,0.5,0.482,258.90000000000003,52.120000000000005,9,990,23.3037,18.2120,N/A
2016,1,3,13,0,73,938,548,73,938,548,1,0,59.58,0,0.114,0.5,0.498,252.9,51.36,10,990,30.2856,23.6596,N/A
2016,1,3,13,30,72,924,518,72,924,518,1,0,61.1,0,0.114,0.5,0.519,252.9,51.34,10,990,28.3694,22.1433,N/A
2016,1,3,14,0,177,345,332,71,898,473,8,1,63.38,0,0.114,0.5,0.54,252.5,56.28,10,990,17.9143,13.9615,N/A
2016,1,3,14,30,67,866,414,67,866,414,1,1,66.34,0,0.114,0.4,0.561,252.5,60.17,9,990,21.8578,16.9936,N/A
2016,1,3,15,0,59,832,345,59,832,345,4,4,69.9,4,0.114,0.30000000000000004,0.582,254.8,71.48,9,990,17.6777,13.6912,N/A
2016,1,3,15,30,53,768,265,53,768,265,8,4,73.96000000000001,4,0.114,0.2,0.603,254.8,76.48,8,990,13.0800,10.0702,N/A
2016,1,3,16,0,45,669,179,45,669,179,8,5,78.44,4,0.114,0.2,0.624,244.3,91.41,7,990,8.5503,6.5300,N/A
2016,1,3,16,30,32,512,92,32,512,92,4,5,83.28,4,0.114,0.2,0.648,244.3,97.95,6,990,0.0000,0.0000,N/A
2016,1,3,17,0,19,0,19,13,214,19,8,4,88.4,4,0.114,0.30000000000000004,0.673,235,94.11,5,990,0.0000,0.0000,N/A
2016,1,3,17,30,0,0,0,0,0,0,8,4,93.77,0,0.114,0.30000000000000004,0.6940000000000001,235,100,5,990,0.0000,0.0000,N/A
2016,1,3,18,0,0,0,0,0,0,0,8,3,99.32000000000001,0,0.114,0.30000000000000004,0.716,244.5,98.60000000000001,5,990,0.0000,0.0000,N/A
2016,1,3,18,30,0,0,0,0,0,0,8,3,105.04,0,0.114,0.30000000000000004,0.731,244.5,98.60000000000001,4,990,0.0000,0.0000,N/A
2016,1,3,19,0,0,0,0,0,0,0,8,3,110.88,0,0.114,0.30000000000000004,0.747,270.7,97.07000000000001,4,990,0.0000,0.0000,N/A
2016,1,3,19,30,0,0,0,0,0,0,8,3,116.82000000000001,0,0.114,0.30000000000000004,0.753,270.7,97.05,4,990,0.0000,0.0000,N/A
2016,1,3,20,0,0,0,0,0,0,0,8,3,122.83,0,0.114,0.4,0.759,299.5,95.35000000000001,4,990,0.0000,0.0000,N/A
2016,1,3,20,30,0,0,0,0,0,0,8,2,128.87,0,0.114,0.4,0.76,299.5,100,3,990,0.0000,0.0000,N/A
2016,1,3,21,0,0,0,0,0,0,0,8,2,134.94,0,0.114,0.4,0.761,318.70000000000005,99.18,3,990,0.0000,0.0000,N/A
2016,1,3,21,30,0,0,0,0,0,0,8,2,140.97,0,0.114,0.4,0.754,318.70000000000005,99.18,3,990,0.0000,0.0000,N/A
2016,1,3,22,0,0,0,0,0,0,0,8,2,146.93,0,0.114,0.4,0.747,331.5,96.26,3,990,0.0000,0.0000,N/A
2016,1,3,22,30,0,0,0,0,0,0,8,2,152.71,0,0.114,0.4,0.738,331.5,96.26,3,990,0.0000,0.0000,N/A
2016,1,3,23,0,0,0,0,0,0,0,4,1,158.14000000000001,0,0.114,0.4,0.729,337.70000000000005,91.29,3,990,0.0000,0.0000,N/A
2016,1,3,23,30,0,0,0,0,0,0,1,1,162.85,0,0.114,0.4,0.716,337.70000000000005,98,2,990,0.0000,0.0000,N/A
2016,1,4,0,0,0,0,0,0,0,0,0,0,166.05,0,0.114,0.4,0.704,345.8,91.55,2,990,0.0000,0.0000,N/A
2016,1,4,0,30,0,0,0,0,0,0,0,0,166.6,0,0.114,0.4,0.6900000000000001,345.8,98.35000000000001,1,990,0.0000,0.0000,N/A
2016,1,4,1,0,0,0,0,0,0,0,0,0,164.21,0,0.114,0.4,0.677,355.90000000000003,94.31,1,990,0.0000,0.0000,N/A
2016,1,4,1,30,0,0,0,0,0,0,0,0,159.92000000000002,0,0.114,0.30000000000000004,0.663,355.90000000000003,100,0,990,0.0000,0.0000,N/A
2016,1,4,2,0,0,0,0,0,0,0,1,0,154.69,0,0.114,0.30000000000000004,0.649,1.2000000000000002,99.24000000000001,0,990,0.0000,0.0000,N/A
2016,1,4,2,30,0,0,0,0,0,0,1,0,149.01,0,0.114,0.30000000000000004,0.644,1.2000000000000002,99.26,0,1000,0.0000,0.0000,N/A
2016,1,4,3,0,0,0,0,0,0,0,0,0,143.1,0,0.114,0.30000000000000004,0.64,1.2000000000000002,97.16,0,1000,0.0000,0.0000,N/A
2016,1,4,3,30,0,0,0,0,0,0,1,0,137.08,0,0.114,0.30000000000000004,0.643,1.2000000000000002,97.19,0,1000,0.0000,0.0000,N/A
2016,1,4,4,0,0,0,0,0,0,0,1,-1,131.02,0,0.114,0.30000000000000004,0.646,355.70000000000005,100,-1,1000,0.0000,0.0000,N/A
2016,1,4,4,30,0,0,0,0,0,0,1,-1,124.96000000000001,0,0.114,0.30000000000000004,0.635,355.70000000000005,100,-1,1000,0.0000,0.0000,N/A
2016,1,4,5,0,0,0,0,0,0,0,1,-1,118.93,0,0.114,0.30000000000000004,0.625,348.3,100,-1,1000,0.0000,0.0000,N/A
2016,1,4,5,30,0,0,0,0,0,0,1,-1,112.97,0,0.114,0.30000000000000004,0.606,348.3,100,-1,1000,0.0000,0.0000,N/A
2016,1,4,6,0,0,0,0,0,0,0,1,-1,107.08,0,0.114,0.30000000000000004,0.587,342.6,98.46000000000001,-1,1000,0.0000,0.0000,N/A
2016,1,4,6,30,0,0,0,0,0,0,1,-1,101.32000000000001,0,0.114,0.30000000000000004,0.5700000000000001,342.6,98.47,-1,1000,0.0000,0.0000,N/A
2016,1,4,7,0,0,0,0,0,0,0,1,-1,95.69,0,0.114,0.4,0.554,340,94.88,-1,1000,0.0000,0.0000,N/A
2016,1,4,7,30,0,0,0,0,0,0,1,-1,90.25,0,0.114,0.4,0.541,340,88.23,0,1000,0.0000,0.0000,N/A
2016,1,4,8,0,32,98,40,31,362,62,4,-1,85.03,4,0.114,0.5,0.528,340.5,87.95,0,1000,0.0000,0.0000,N/A
