Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2015,1,1,22,30,0,0,0,0,0,0,4,2,152.96,0,0.114,0.30000000000000004,2.037,231.20000000000002,95.95,3,1000,0.0000,0.0000,N/A
2015,1,1,23,0,0,0,0,0,0,0,7,2,158.39000000000001,0,0.114,0.30000000000000004,2.126,237.70000000000002,97.99000000000001,3,1000,0.0000,0.0000,N/A
2015,1,1,23,30,0,0,0,0,0,0,7,2,163.09,0,0.114,0.30000000000000004,2.202,237.70000000000002,97.99000000000001,3,1000,0.0000,0.0000,N/A
2015,1,2,0,0,0,0,0,0,0,0,7,2,166.26,0,0.114,0.30000000000000004,2.278,240.8,99.72,3,1000,0.0000,0.0000,N/A
2015,1,2,0,30,0,0,0,0,0,0,7,2,166.73,0,0.114,0.30000000000000004,2.321,240.8,99.74000000000001,3,1000,0.0000,0.0000,N/A
2015,1,2,1,0,0,0,0,0,0,0,7,2,164.26,0,0.114,0.30000000000000004,2.365,240.8,100,3,1000,0.0000,0.0000,N/A
2015,1,2,1,30,0,0,0,0,0,0,7,2,159.91,0,0.114,0.30000000000000004,2.355,240.8,100,3,1000,0.0000,0.0000,N/A
2015,1,2,2,0,0,0,0,0,0,0,7,2,154.64000000000001,0,0.114,0.30000000000000004,2.345,242.4,100,3,1000,0.0000,0.0000,N/A
2015,1,2,2,30,0,0,0,0,0,0,7,2,148.94,0,0.114,0.30000000000000004,2.307,242.4,100,2,1000,0.0000,0.0000,N/A
2015,1,2,3,0,0,0,0,0,0,0,7,2,143.02,0,0.114,0.30000000000000004,2.269,247.8,100,2,1000,0.0000,0.0000,N/A
2015,1,2,3,30,0,0,0,0,0,0,7,2,137,0,0.114,0.30000000000000004,2.238,247.8,100,2,1000,0.0000,0.0000,N/A
2015,1,2,4,0,0,0,0,0,0,0,1,2,130.94,0,0.114,0.30000000000000004,2.208,255.3,100,2,1000,0.0000,0.0000,N/A
2015,1,2,4,30,0,0,0,0,0,0,4,2,124.88000000000001,0,0.114,0.30000000000000004,2.197,255.3,100,2,1000,0.0000,0.0000,N/A
2015,1,2,5,0,0,0,0,0,0,0,7,2,118.86,0,0.114,0.30000000000000004,2.187,263.1,100,2,1000,0.0000,0.0000,N/A
2015,1,2,5,30,0,0,0,0,0,0,7,1,112.89,0,0.114,0.30000000000000004,2.192,263.1,100,1,1000,0.0000,0.0000,N/A
2015,1,2,6,0,0,0,0,0,0,0,4,1,107.02,0,0.114,0.30000000000000004,2.197,267.90000000000003,100,1,1010,0.0000,0.0000,N/A
2015,1,2,6,30,0,0,0,0,0,0,4,1,101.26,0,0.114,0.30000000000000004,2.218,267.90000000000003,100,1,1010,0.0000,0.0000,N/A
2015,1,2,7,0,0,0,0,0,0,0,7,1,95.65,0,0.114,0.30000000000000004,2.239,273.1,100,1,1010,0.0000,0.0000,N/A
2015,1,2,7,30,0,0,0,0,0,0,7,1,90.21000000000001,0,0.114,0.30000000000000004,2.2640000000000002,273.1,93.02,3,1010,0.0000,0.0000,N/A
2015,1,2,8,0,18,0,18,31,270,54,7,3,85.01,4,0.114,0.30000000000000004,2.29,279.8,87.53,5,1010,0.0000,0.0000,N/A
2015,1,2,8,30,44,0,44,52,451,130,4,3,80.07000000000001,0,0.114,0.30000000000000004,2.308,279.8,81.68,6,1010,0.0000,0.0000,N/A
2015,1,2,9,0,99,113,127,66,568,209,7,3,75.47,0,0.114,0.30000000000000004,2.326,296.3,71.12,8,1010,6.1853,4.7494,N/A
2015,1,2,9,30,100,0,100,77,648,285,7,3,71.26,0,0.114,0.30000000000000004,2.331,296.3,66.46000000000001,9,1010,5.0611,3.9127,N/A
2015,1,2,10,0,147,322,270,85,701,353,7,1,67.53,0,0.114,0.4,2.337,327.40000000000003,57.36,10,1010,14.1194,10.9646,N/A
2015,1,2,10,30,184,229,284,91,739,411,7,1,64.37,0,0.114,0.4,2.37,327.40000000000003,57.370000000000005,10,1010,15.2179,11.8512,N/A
2015,1,2,11,0,207,217,309,98,755,454,7,2,61.85,0,0.114,0.4,2.403,316.3,55.33,11,1010,16.8434,13.1407,N/A
2015,1,2,11,30,218,74,255,101,772,486,7,2,60.07,0,0.114,0.30000000000000004,2.4130000000000003,316.3,55.32,11,1010,14.0527,10.9752,N/A
2015,1,2,12,0,198,23,210,105,773,502,6,3,59.09,0,0.114,0.30000000000000004,2.4250000000000003,318.40000000000003,59.69,11,1010,11.6382,9.0943,N/A
2015,1,2,12,30,102,0,102,105,774,505,7,3,58.95,0,0.114,0.2,2.4250000000000003,318.40000000000003,59.69,11,1010,5.6573,4.4210,N/A
2015,1,2,13,0,215,54,243,108,756,490,7,4,59.660000000000004,0,0.114,0.2,2.4250000000000003,321.1,66.31,11,1010,13.4234,10.4861,N/A
2015,1,2,13,30,209,73,244,106,741,463,7,4,61.19,0,0.114,0.2,2.424,321.1,66.31,11,1010,13.3557,10.4240,N/A
2015,1,2,14,0,174,27,187,106,703,420,6,5,63.480000000000004,0,0.114,0.2,2.423,322.40000000000003,70.32000000000001,11,1010,10.0833,7.8579,N/A
2015,1,2,14,30,111,0,111,100,666,366,6,5,66.45,0,0.114,0.2,2.4210000000000003,322.40000000000003,75.15,10,1010,5.8554,4.5518,N/A
2015,1,2,15,0,124,9,127,93,606,300,6,6,70,0,0.114,0.30000000000000004,2.4210000000000003,34.4,79.47,10,1010,6.5016,5.0348,N/A
2015,1,2,15,30,86,0,86,81,533,227,6,6,74.07000000000001,0,0.114,0.4,2.408,34.4,84.98,9,1010,4.2406,3.2642,N/A
2015,1,2,16,0,60,0,60,65,430,150,7,5,78.55,0,0.114,0.6000000000000001,2.396,64.4,80.71000000000001,9,1010,2.8649,2.1876,N/A
2015,1,2,16,30,30,0,30,42,275,74,7,5,83.38,4,0.114,0.7000000000000001,2.4290000000000003,64.4,86.4,8,1010,0.0000,0.0000,N/A
2015,1,2,17,0,5,0,5,12,64,13,7,3,88.51,4,0.114,0.8,2.462,51.5,75.82000000000001,8,1010,0.0000,0.0000,N/A
2015,1,2,17,30,0,0,0,0,0,0,7,3,93.87,0,0.114,0.8,2.498,51.5,75.84,8,1010,0.0000,0.0000,N/A
2015,1,2,18,0,0,0,0,0,0,0,7,4,99.43,0,0.114,0.8,2.5340000000000003,63.900000000000006,76.76,8,1010,0.0000,0.0000,N/A
2015,1,2,18,30,0,0,0,0,0,0,7,4,105.15,0,0.114,0.6000000000000001,2.601,63.900000000000006,82.17,7,1010,0.0000,0.0000,N/A
2015,1,2,19,0,0,0,0,0,0,0,7,4,110.99000000000001,0,0.114,0.5,2.668,67.8,91.46000000000001,6,1010,0.0000,0.0000,N/A
2015,1,2,19,30,0,0,0,0,0,0,7,4,116.92,0,0.114,0.4,2.741,67.8,91.47,6,1010,0.0000,0.0000,N/A
2015,1,2,20,0,0,0,0,0,0,0,7,4,122.93,0,0.114,0.30000000000000004,2.814,71,92.62,6,1010,0.0000,0.0000,N/A
2015,1,2,20,30,0,0,0,0,0,0,7,4,128.98,0,0.114,0.2,2.872,71,99.23,5,1010,0.0000,0.0000,N/A
2015,1,2,21,0,0,0,0,0,0,0,7,4,135.04,0,0.114,0.2,2.931,87.80000000000001,99.97,5,1010,0.0000,0.0000,N/A
2015,1,2,21,30,0,0,0,0,0,0,6,4,141.08,0,0.114,0.2,2.951,87.80000000000001,99.94,5,1010,0.0000,0.0000,N/A
2015,1,2,22,0,0,0,0,0,0,0,6,4,147.03,0,0.114,0.30000000000000004,2.971,99.2,100,5,1010,0.0000,0.0000,N/A
2015,1,2,22,30,0,0,0,0,0,0,6,4,152.82,0,0.114,0.2,2.962,99.2,100,5,1010,0.0000,0.0000,N/A
2015,1,2,23,0,0,0,0,0,0,0,6,4,158.25,0,0.114,0.2,2.954,93.10000000000001,99.87,5,1010,0.0000,0.0000,N/A
2015,1,2,23,30,0,0,0,0,0,0,6,4,162.95000000000002,0,0.114,0.2,2.96,93.10000000000001,99.87,5,1010,0.0000,0.0000,N/A
2015,1,3,0,0,0,0,0,0,0,0,6,4,166.14000000000001,0,0.114,0.2,2.967,85.10000000000001,99.09,5,1010,0.0000,0.0000,N/A
2015,1,3,0,30,0,0,0,0,0,0,6,4,166.66,0,0.114,0.2,3.021,85.10000000000001,99.13,5,1010,0.0000,0.0000,N/A
2015,1,3,1,0,0,0,0,0,0,0,6,4,164.24,0,0.114,0.2,3.076,84.4,99.89,5,1010,0.0000,0.0000,N/A
2015,1,3,1,30,0,0,0,0,0,0,6,4,159.92000000000002,0,0.114,0.2,3.105,84.4,99.91,5,1010,0.0000,0.0000,N/A
2015,1,3,2,0,0,0,0,0,0,0,7,4,154.67000000000002,0,0.114,0.2,3.134,91.60000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,2,30,0,0,0,0,0,0,7,4,148.98,0,0.114,0.2,3.1590000000000003,91.60000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,3,0,0,0,0,0,0,0,6,4,143.07,0,0.114,0.30000000000000004,3.184,98.30000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,3,30,0,0,0,0,0,0,6,4,137.05,0,0.114,0.30000000000000004,3.18,98.30000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,4,0,0,0,0,0,0,0,6,4,130.99,0,0.114,0.30000000000000004,3.176,98.60000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,4,30,0,0,0,0,0,0,6,4,124.93,0,0.114,0.30000000000000004,3.063,98.60000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,5,0,0,0,0,0,0,0,7,4,118.9,0,0.114,0.30000000000000004,2.951,94.80000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,5,30,0,0,0,0,0,0,6,4,112.94,0,0.114,0.30000000000000004,2.88,94.80000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,6,0,0,0,0,0,0,0,7,4,107.06,0,0.114,0.30000000000000004,2.809,90.60000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,6,30,0,0,0,0,0,0,7,4,101.3,0,0.114,0.30000000000000004,2.79,90.60000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,7,0,0,0,0,0,0,0,7,4,95.68,0,0.114,0.30000000000000004,2.771,89.80000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,7,30,0,0,0,0,0,0,7,4,90.23,0,0.114,0.30000000000000004,2.77,89.80000000000001,100,5,1010,0.0000,0.0000,N/A
2015,1,3,8,0,10,0,10,33,204,51,7,4,85.02,4,0.114,0.4,2.769,91.30000000000001,100,6,1010,0.0000,0.0000,N/A
2015,1,3,8,30,25,0,25,58,379,123,7,5,80.08,0,0.114,0.4,2.7680000000000002,91.30000000000001,97.53,6,1010,0.0000,0.0000,N/A
2015,1,3,9,0,64,0,64,74,510,202,7,6,75.46000000000001,0,0.114,0.4,2.767,90.60000000000001,95.01,7,1010,3.1173,2.3936,N/A
2015,1,3,9,30,132,89,160,86,592,277,7,6,71.25,0,0.114,0.4,2.767,90.60000000000001,94.98,7,1010,8.0984,6.2610,N/A
2015,1,3,10,0,161,197,236,92,663,346,8,6,67.51,0,0.114,0.5,2.7680000000000002,94.60000000000001,92.67,8,1010,12.3434,9.5856,N/A
2015,1,3,10,30,166,22,175,98,703,403,4,6,64.32000000000001,0,0.114,0.5,2.779,94.60000000000001,86.56,9,1010,9.3806,7.3056,N/A
2015,1,3,11,0,184,24,195,100,740,450,8,7,61.79,4,0.114,0.5,2.79,103.80000000000001,84.67,10,1010,10.6334,8.2962,N/A
2015,1,3,11,30,180,11,186,103,756,481,3,7,60,0,0.114,0.4,2.845,103.80000000000001,79.17,11,1010,10.2544,8.0090,N/A
2015,1,3,12,0,235,149,312,102,771,499,4,8,59,0,0.114,0.4,2.9010000000000002,110.80000000000001,78.63,12,1010,17.2997,13.5190,N/A
2015,1,3,12,30,134,0,134,102,771,501,4,8,58.85,0,0.114,0.30000000000000004,2.979,110.80000000000001,78.60000000000001,12,1010,7.4362,5.8115,N/A
2015,1,3,13,0,190,18,199,101,763,488,7,9,59.550000000000004,0,0.114,0.30000000000000004,3.0580000000000003,114.4,83.76,12,1010,10.9998,8.5933,N/A
2015,1,3,13,30,158,1,158,98,747,460,3,9,61.07,0,0.114,0.30000000000000004,3.125,114.4,83.74,12,1010,8.6548,6.7555,N/A
2015,1,3,14,0,159,8,163,95,721,419,4,10,63.35,0,0.114,0.30000000000000004,3.193,111.2,87.99,12,1010,8.7971,6.8562,N/A
2015,1,3,14,30,68,0,68,90,685,365,4,10,66.31,0,0.114,0.30000000000000004,3.216,111.2,87.96000000000001,12,1000,3.5910,2.7919,N/A
2015,1,3,15,0,56,0,56,80,644,302,7,10,69.87,4,0.114,0.30000000000000004,3.239,108.5,91.17,12,1000,2.8702,2.2230,N/A
2015,1,3,15,30,95,0,95,71,573,230,3,10,73.92,0,0.114,0.2,3.245,108.5,97.36,11,1000,4.6908,3.6116,N/A
2015,1,3,16,0,74,23,78,57,479,153,7,10,78.41,0,0.114,0.2,3.251,120.60000000000001,97.75,11,1000,3.7262,2.8459,N/A
2015,1,3,16,30,39,0,39,39,322,77,7,9,83.24,4,0.114,0.2,3.1950000000000003,120.60000000000001,100,10,1000,0.0000,0.0000,N/A
2015,1,3,17,0,8,0,8,13,94,16,7,9,88.36,4,0.114,0.2,3.1390000000000002,152.4,100,9,1000,0.0000,0.0000,N/A
2015,1,3,17,30,0,0,0,0,0,0,7,9,93.73,0,0.114,0.2,3.04,152.4,100,9,1000,0.0000,0.0000,N/A
2015,1,3,18,0,0,0,0,0,0,0,7,9,99.29,0,0.114,0.2,2.9410000000000003,170.3,100,9,1000,0.0000,0.0000,N/A
2015,1,3,18,30,0,0,0,0,0,0,7,8,105.01,0,0.114,0.2,2.9090000000000003,170.3,100,9,1000,0.0000,0.0000,N/A
2015,1,3,19,0,0,0,0,0,0,0,7,8,110.85000000000001,0,0.114,0.2,2.8770000000000002,189.60000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,19,30,0,0,0,0,0,0,7,8,116.78,0,0.114,0.2,2.855,189.60000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,20,0,0,0,0,0,0,0,7,9,122.79,0,0.114,0.30000000000000004,2.833,209.70000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,20,30,0,0,0,0,0,0,7,9,128.84,0,0.114,0.30000000000000004,2.8040000000000003,209.70000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,21,0,0,0,0,0,0,0,7,9,134.9,0,0.114,0.30000000000000004,2.775,216.70000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,21,30,0,0,0,0,0,0,7,9,140.94,0,0.114,0.30000000000000004,2.7800000000000002,216.70000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,22,0,0,0,0,0,0,0,7,9,146.89000000000001,0,0.114,0.30000000000000004,2.787,213.70000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,22,30,0,0,0,0,0,0,7,9,152.67000000000002,0,0.114,0.30000000000000004,2.853,213.70000000000002,100,9,1000,0.0000,0.0000,N/A
2015,1,3,23,0,0,0,0,0,0,0,7,9,158.1,0,0.114,0.30000000000000004,2.92,210.3,100,10,1000,0.0000,0.0000,N/A
2015,1,3,23,30,0,0,0,0,0,0,7,9,162.81,0,0.114,0.30000000000000004,3.013,210.3,100,10,1000,0.0000,0.0000,N/A
2015,1,4,0,0,0,0,0,0,0,0,7,9,166.02,0,0.114,0.30000000000000004,3.106,205.8,100,10,1000,0.0000,0.0000,N/A
2015,1,4,0,30,0,0,0,0,0,0,7,9,166.58,0,0.114,0.30000000000000004,3.1710000000000003,205.8,100,10,1000,0.0000,0.0000,N/A
2015,1,4,1,0,0,0,0,0,0,0,7,9,164.21,0,0.114,0.30000000000000004,3.237,200.3,100,10,1000,0.0000,0.0000,N/A
2015,1,4,1,30,0,0,0,0,0,0,7,9,159.92000000000002,0,0.114,0.30000000000000004,3.2840000000000003,200.3,100,10,1000,0.0000,0.0000,N/A
2015,1,4,2,0,0,0,0,0,0,0,7,11,154.70000000000002,0,0.114,0.4,3.332,199,100,11,1000,0.0000,0.0000,N/A
2015,1,4,2,30,0,0,0,0,0,0,7,11,149.02,0,0.114,0.4,3.347,199,100,12,1000,0.0000,0.0000,N/A
2015,1,4,3,0,0,0,0,0,0,0,7,11,143.11,0,0.114,0.4,3.363,196.10000000000002,100,13,1000,0.0000,0.0000,N/A
2015,1,4,3,30,0,0,0,0,0,0,7,11,137.09,0,0.114,0.4,3.2960000000000003,196.10000000000002,100,13,1000,0.0000,0.0000,N/A
2015,1,4,4,0,0,0,0,0,0,0,1,13,131.03,0,0.114,0.4,3.231,196.8,100,13,1000,0.0000,0.0000,N/A
2015,1,4,4,30,0,0,0,0,0,0,1,13,124.97,0,0.114,0.5,3.126,196.8,100,13,1000,0.0000,0.0000,N/A
2015,1,4,5,0,0,0,0,0,0,0,3,14,118.94,0,0.114,0.6000000000000001,3.021,198.9,100,14,1000,0.0000,0.0000,N/A
2015,1,4,5,30,0,0,0,0,0,0,7,14,112.98,0,0.114,0.6000000000000001,2.932,198.9,100,14,1000,0.0000,0.0000,N/A
2015,1,4,6,0,0,0,0,0,0,0,7,14,107.09,0,0.114,0.6000000000000001,2.844,200.10000000000002,100,14,1000,0.0000,0.0000,N/A
2015,1,4,6,30,0,0,0,0,0,0,3,14,101.32000000000001,0,0.114,0.6000000000000001,2.827,200.10000000000002,100,14,1000,0.0000,0.0000,N/A
2015,1,4,7,0,0,0,0,0,0,0,1,14,95.7,0,0.114,0.6000000000000001,2.811,200.20000000000002,100,14,1000,0.0000,0.0000,N/A
